id,name,description,url,external_id,created_at,updated_at,last_scraped_at,is_active,is_featured,discovery_method,platform_name,platform_url,platform_description
2850,Untitled,"Lovable project by henrik - 8 edits, 9 messages",https://cryptocurrency-trading-dashboard.lovable.app,ad6b25f3-65b0-4cdc-978f-72d1735712c6,2025-09-18T11:21:54.055837,2025-09-18T11:21:54.055839,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2851,Untitled,"Lovable project by  - 802 edits, 909 messages",https://gloria-live.lovable.app,13082275-0384-40a2-a869-b628847c1761,2025-09-18T11:21:54.055855,2025-09-18T11:21:54.055856,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2852,Untitled,"Lovable project by  - 455 edits, 657 messages",https://legislative-simulator.lovable.app,dad40f66-6097-470f-a8d7-de7434812991,2025-09-18T11:21:54.056071,2025-09-18T11:21:54.056072,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2853,Untitled,"Lovable project by Rezaul Arif - 157 edits, 174 messages",https://pulse-robot-template.lovable.app,35d72d2e-6e25-40e5-9b0c-c0d1a7c1b727,2025-09-18T11:21:54.056103,2025-09-18T11:21:54.056104,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2854,Untitled,"Lovable project by  - 70 edits, 73 messages",https://adventurous-resort-hub.lovable.app,15d22a8d-159c-4e5f-955c-69d700cd8ccd,2025-09-18T11:21:54.056120,2025-09-18T11:21:54.056121,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2855,Untitled,"Lovable project by apu242007 - 72 edits, 77 messages",https://exertion-landing-creative.lovable.app,75ed4f10-3007-4e85-95b7-35ae8ca3aa63,2025-09-18T11:21:54.056136,2025-09-18T11:21:54.056137,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2856,Untitled,"Lovable project by Denitsa Kostova - 81 edits, 178 messages",https://monotes-euroconversion.lovable.app,e3cd9c8c-1fee-41a1-bb02-0ad354f35041,2025-09-18T11:21:54.056326,2025-09-18T11:21:54.056330,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2857,Untitled,"Lovable project by yogic_guide - 483 edits, 553 messages",https://mindful-reconnect-retreat.lovable.app,5a8ff7bb-9c0a-4efa-8660-dc340ac752db,2025-09-18T11:21:54.056357,2025-09-18T11:21:54.056358,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2858,Untitled,"Lovable project by  - 174 edits, 242 messages",https://command-main.lovable.app,47908aa5-d706-4c59-86b6-18dc7ae75dac,2025-09-18T11:21:54.056377,2025-09-18T11:21:54.056378,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2859,Untitled,"Lovable project by  - 27 edits, 27 messages",https://sunmoon-tracker.lovable.app,5f2fcaba-6a54-451d-8679-19b5992d2ed8,2025-09-18T11:21:54.056394,2025-09-18T11:21:54.056395,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2860,Untitled,"Lovable project by MR ELGIZA - 150 edits, 199 messages",https://space-galaxy-miner-62-33-22.lovable.app,e5621f93-400a-4737-90fb-0713cfcaeef3,2025-09-18T11:21:54.056411,2025-09-18T11:21:54.056411,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2861,Untitled,"Lovable project by  - 1222 edits, 1346 messages",https://kinedu-discount-tribe.lovable.app,e86405d6-f881-4496-8119-198aaa6e4a4e,2025-09-18T11:21:54.056442,2025-09-18T11:21:54.056443,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2862,Untitled,"Lovable project by empenini - 106 edits, 116 messages",https://benchcraft.lovable.app,93cad165-50cd-4414-a8a0-a2bc80e3c0d4,2025-09-18T11:21:54.056531,2025-09-18T11:21:54.056532,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2863,Untitled,"Lovable project by  - 569 edits, 613 messages",https://jrprovement.lovable.app,64421a17-7231-4281-aeef-85074b91d583,2025-09-18T11:21:54.056549,2025-09-18T11:21:54.056550,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2864,Untitled,"Lovable project by Felix Haas - 1 edits, 7 messages",https://fintech-template-new.lovable.app,f6d24b42-eabd-4144-90ef-f832e54b0340,2025-09-18T11:21:54.056565,2025-09-18T11:21:54.056565,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2865,Untitled,"Lovable project by Alexandre Pesant - 107 edits, 115 messages",https://wiktok.gptengineer.run,201b8585-1009-4e6a-8111-16078ed87215,2025-09-18T11:21:54.056580,2025-09-18T11:21:54.056581,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2866,Untitled,"Lovable project by Stephane Boghossian - 81 edits, 86 messages",https://cortex-second-brain.lovable.app,513db1a2-0fcc-4643-bd43-f10d076dfa80,2025-09-18T11:21:54.056596,2025-09-18T11:21:54.056596,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2867,Untitled,"Lovable project by freax4gigs  - 39 edits, 42 messages",https://psk-services.lovable.app,4895dbd0-4609-4ca0-9728-8cee578eee22,2025-09-18T11:21:54.056613,2025-09-18T11:21:54.056613,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2868,Untitled,"Lovable project by Rezaul Arif - 109 edits, 117 messages",https://crypto-trade-template.lovable.app,92dc0c12-c831-4ed8-9ab7-0f875920f45d,2025-09-18T11:21:54.056630,2025-09-18T11:21:54.056630,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2869,Untitled,"Lovable project by  - 6 edits, 6 messages",https://fleetvision-dashboard.lovable.app,c594b903-f9bb-4c9a-8779-50dee146516a,2025-09-18T11:21:54.056645,2025-09-18T11:21:54.056646,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2870,Untitled,"Lovable project by Stephane Boghossian - 15 edits, 15 messages",https://characterforge-imagix.lovable.app,fafe259a-ff46-45f0-812e-1c598bf4b505,2025-09-18T11:21:54.056660,2025-09-18T11:21:54.056661,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2871,Untitled,"Lovable project by Blixt - 0 edits, 0 messages",https://gradient-magic-tool.gptengineer.run,ed4d667a-ee8f-4d9a-b348-7248e9bc21e7,2025-09-18T11:21:54.056678,2025-09-18T11:21:54.056679,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2872,Untitled,"Lovable project by Stephane Boghossian - 4 edits, 4 messages",,84322c50-98b7-4990-ba4e-2545accf5d91,2025-09-18T11:21:54.056908,2025-09-18T11:21:54.056910,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2873,Untitled,"Lovable project by  - 55 edits, 58 messages",https://billify-generator.gptengineer.run,1340b42f-5412-43e0-b239-b5fdabd2feb7,2025-09-18T11:21:54.056926,2025-09-18T11:21:54.056927,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2874,Untitled,"Lovable project by  - 86 edits, 88 messages",https://agri-dom.lovable.app,721b7097-37cd-4dc4-8946-0910b3ea8bc7,2025-09-18T11:21:54.056943,2025-09-18T11:21:54.056944,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2875,Untitled,"Lovable project by  - 277 edits, 336 messages",https://wrlds-ai-integration.lovable.app,ec1d4f1e-2506-4da5-a91b-34afa90cceb6,2025-09-18T11:21:54.056961,2025-09-18T11:21:54.056962,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2876,Untitled,"Lovable project by Claudio Tonelli - 6 edits, 6 messages",https://market-mosaic-online.lovable.app,a8baea9a-97ae-4008-b023-5de63357c0e2,2025-09-18T11:21:54.056977,2025-09-18T11:21:54.056978,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2877,Untitled,"Lovable project by  - 389 edits, 410 messages",https://trailguidecoihues.lovable.app,aa3f66a7-cf0f-41ac-99b0-6838871e6ffa,2025-09-18T11:21:54.057054,2025-09-18T11:21:54.057055,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2878,Untitled,"Lovable project by Yann Schaub - 54 edits, 60 messages",https://broker-calendar-viewer.lovable.app,a6bae859-bda9-499a-bdb3-a6216e88582d,2025-09-18T11:21:54.057236,2025-09-18T11:21:54.057237,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2879,Untitled,"Lovable project by Katrin - 0 edits, 0 messages",https://modern-crypto-explorer.gptengineer.run,ee04c815-b8e1-4b33-ac0a-de8dafe84c07,2025-09-18T11:21:54.057256,2025-09-18T11:21:54.057257,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2880,Untitled,"Lovable project by Anton Osika - 2 edits, 2 messages",https://mermaid-sketcher.lovable.app,e751f4c0-8ecf-4b68-92d9-99805a66e66e,2025-09-18T11:21:54.057520,2025-09-18T11:21:54.057521,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2881,Untitled,"Lovable project by Stephane Boghossian - 6 edits, 6 messages",https://sleekbloghaven.lovable.app,ec05ba79-234e-4be5-a727-83aee50417dc,2025-09-18T11:21:54.057542,2025-09-18T11:21:54.057543,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2882,Untitled,"Lovable project by kyvik - 0 edits, 0 messages",https://crypto-glance-haven.gptengineer.run,fce49b51-9c1b-4f19-8b1e-ed4397813ecf,2025-09-18T11:21:54.057560,2025-09-18T11:21:54.057561,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2883,Untitled,"Lovable project by  - 49 edits, 53 messages",https://orangery-ventures-harmony.lovable.app,f34e3a91-e821-4705-9e65-257dcf59254e,2025-09-18T11:21:54.057582,2025-09-18T11:21:54.057583,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2884,Untitled,"Lovable project by  - 6 edits, 8 messages",https://ai-medico.lovable.app,aa279978-3c9a-4234-aa0f-786f66eac3bb,2025-09-18T11:21:54.057606,2025-09-18T11:21:54.057607,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2885,Untitled,"Lovable project by  - 0 edits, 0 messages",https://dark-tetris-dreamscape-80.gptengineer.run,8a2596c6-cba7-457c-88a7-b54a90f72aa4,2025-09-18T11:21:54.057624,2025-09-18T11:21:54.057625,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2886,Untitled,"Lovable project by Niklas Vatn - 54 edits, 56 messages",https://pdf.gptengineer.run,27cfe287-8317-4a6a-99f8-a922c51d0eee,2025-09-18T11:21:54.057644,2025-09-18T11:21:54.057645,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2887,Untitled,"Lovable project by Stephane Boghossian - 1 edits, 1 messages",https://custom-portfolio-pixie.lovable.app,65bb2eae-24c2-40ab-ad5b-5debdd36b412,2025-09-18T11:21:54.057665,2025-09-18T11:21:54.057666,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2888,Untitled,"Lovable project by  - 63 edits, 72 messages",https://glow-convert-sell.lovable.app,50068c47-1a49-461d-a839-cedf70ff9dd5,2025-09-18T11:21:54.057685,2025-09-18T11:21:54.057686,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2889,Untitled,"Lovable project by  - 74 edits, 98 messages",https://animus-code-echo.lovable.app,b305cd02-581b-424b-a241-95403776a93e,2025-09-18T11:21:54.057702,2025-09-18T11:21:54.057702,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2890,Untitled,"Lovable project by olucasmf - 232 edits, 275 messages",https://forklift-navigator.lovable.app,569a64aa-fd54-4462-a091-9529939f2136,2025-09-18T11:21:54.057718,2025-09-18T11:21:54.057719,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2891,Untitled,"Lovable project by Alexandre Pesant - 14 edits, 17 messages",https://qr-code-alchemist.gptengineer.run,e605595a-b3f9-48bd-a142-171e847ab4ad,2025-09-18T11:21:54.057735,2025-09-18T11:21:54.057735,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2892,Untitled,"Lovable project by Anton Osika - 13 edits, 13 messages",https://gravity-shape-playground.gptengineer.run,ff3ec4dd-6a2b-46bb-8b6a-03534e43b137,2025-09-18T11:21:54.057817,2025-09-18T11:21:54.057818,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2893,Untitled,"Lovable project by Stephane Boghossian - 6 edits, 8 messages",https://patrick-boghossian-ring-sizer.lovable.app,e80b4e6f-f37e-4186-8826-02a6da11169d,2025-09-18T11:21:54.057840,2025-09-18T11:21:54.057840,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2894,Untitled,"Lovable project by  - 11 edits, 11 messages",https://bill-splitter-jy.gptengineer.run,aa190727-c5c1-4cd0-bf06-3a3dc8e4c858,2025-09-18T11:21:54.057870,2025-09-18T11:21:54.057871,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2895,Untitled,"Lovable project by Alexandre Pesant - 27 edits, 31 messages",https://chatgpt-clone.gptengineer.run,4e4f8fa9-169c-4762-b885-56ac83b4ade3,2025-09-18T11:21:54.057890,2025-09-18T11:21:54.057891,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2896,Untitled,"Lovable project by  - 75 edits, 79 messages",https://yodacart.lovable.app,98b16466-2797-4092-b6d5-c01fe345412f,2025-09-18T11:21:54.057907,2025-09-18T11:21:54.057908,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2897,Untitled,"Lovable project by Stephane Boghossian - 2 edits, 2 messages",https://prompt-enhancer-grove.lovable.app,d56d67db-1c50-48f2-960c-1aa41fc88736,2025-09-18T11:21:54.057939,2025-09-18T11:21:54.057940,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2898,Untitled,"Lovable project by  - 45 edits, 46 messages",https://augmend.lovable.app,9038b371-6dbf-4da7-913d-05b35e78c539,2025-09-18T11:21:54.057957,2025-09-18T11:21:54.057957,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2899,Untitled,"Lovable project by  - 476 edits, 515 messages",https://agent-haven-cloud.lovable.app,3f31265b-5461-4ba2-8fb1-cca4e32762b0,2025-09-18T11:21:54.057994,2025-09-18T11:21:54.057995,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2900,Untitled,"Lovable project by Anton Osika - 0 edits, 0 messages",https://clientlark-portal.gptengineer.run,a95ee2f8-071c-4a9a-8813-cd5a644fd400,2025-09-18T11:21:54.058017,2025-09-18T11:21:54.058018,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2901,Untitled,"Lovable project by Anton Osika - 0 edits, 0 messages",https://slither-duel.gptengineer.run,092fde97-6dbb-4a7b-aa83-cc519f36adea,2025-09-18T11:21:54.058035,2025-09-18T11:21:54.058036,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2902,Untitled,"Lovable project by kyvik - 0 edits, 0 messages",https://monster-landing-magic.lovable.app,6fb25ca9-773a-4499-aa1a-2c5df274248d,2025-09-18T11:21:54.058059,2025-09-18T11:21:54.058059,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2903,Untitled,"Lovable project by  - 288 edits, 339 messages",https://chatiwy-connectivity.lovable.app,3dbb57c6-f5b2-4ab4-8bfb-6775b6a8847e,2025-09-18T11:21:54.058082,2025-09-18T11:21:54.058083,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2904,Untitled,"Lovable project by Alexandre Pesant - 19 edits, 20 messages",https://three-doomscape.lovable.app,002cd3e6-84d8-4e08-b591-1189989b8833,2025-09-18T11:21:54.058101,2025-09-18T11:21:54.058102,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2905,Untitled,"Lovable project by  - 12 edits, 12 messages",https://myroom-2024.lovable.app,354d51dd-df50-48f7-9863-b78fe0ae4cd5,2025-09-18T11:21:54.058118,2025-09-18T11:21:54.058118,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2906,Untitled,"Lovable project by  - 18 edits, 19 messages",https://chromatic-code-canvas.lovable.app,2fee0261-0c75-46e7-822e-2a20e786f0f2,2025-09-18T11:21:54.058135,2025-09-18T11:21:54.058136,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2907,Untitled,"Lovable project by  - 206 edits, 218 messages",https://sky-brawler-clouds.lovable.app,ca867e87-efc5-4339-96ba-9f9886e6a8e1,2025-09-18T11:21:54.058159,2025-09-18T11:21:54.058160,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2908,Untitled,"Lovable project by  - 48 edits, 50 messages",https://indexia.lovable.app,726068bb-0656-45c6-88cc-160399191a08,2025-09-18T11:21:54.058228,2025-09-18T11:21:54.058229,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2909,Untitled,"Lovable project by Konstantin Zolozhkov - 6 edits, 6 messages",https://draw-to-3d.lovable.app,c116cdc9-8972-4d69-a0d7-d76e6f709e57,2025-09-18T11:21:54.058259,2025-09-18T11:21:54.058260,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2910,Untitled,"Lovable project by Stephane Boghossian - 3 edits, 6 messages",https://llm-comparo-analytics.lovable.app,d7afc8be-8140-436c-8920-4b449110ec45,2025-09-18T11:21:54.058306,2025-09-18T11:21:54.058307,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2911,Untitled,"Lovable project by  - 9 edits, 9 messages",https://chill-guy-meme-creator.lovable.app,b4b637b7-e427-4644-98f2-93cbe865b84f,2025-09-18T11:21:54.058339,2025-09-18T11:21:54.058339,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2912,Untitled,"Lovable project by  - 14 edits, 18 messages",https://ai-visionary-capture.lovable.app,3d5ef646-34d6-4196-8cda-ac31c7eb12be,2025-09-18T11:21:54.058358,2025-09-18T11:21:54.058359,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
2913,Untitled,"Lovable project by  - 43 edits, 61 messages",https://savvy-landing-page.lovable.app,ea4b0e9b-812e-41dc-85a2-aa1a50c42fcd,2025-09-18T11:21:54.058376,2025-09-18T11:21:54.058377,2025-09-18 15:21:54,True,False,api_gallery,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3468,Uptime Monitor,Demo Uptime Monitor Site Generated Via Lovable.dev.,https://github.com/notsopreety/uptime-monitor,notsopreety/uptime-monitor,2025-07-05T14:31:51Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3297,Vibe Coding App,My personal project built with lovable,https://github.com/hyderalternative/Vibe-Coding-App,hyderalternative/Vibe-Coding-App,2025-08-06T06:28:13Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3293,Vibrant Anime Avatars,"A real-time anime avatar creator built with Lovable AI, Vite, React, Tailwind CSS, and TypeScript — customize, share, and chat in a vibrant community.",https://github.com/Arisha004/vibrant-anime-avatars,Arisha004/vibrant-anime-avatars,2025-08-13T09:17:22Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3423,Vitaecare,"VitaeCare é um app desktop portátil para Windows, derivado de um front-end criado no Lovable, que não requer instalação. Ele permite cadastrar e consultar (com filtros) óleos essenciais e receitas, além de oferecer uma calculadora integrada de diluição e blends para apoiar o uso seguro e rápido no dia a dia.",https://github.com/followdrabbit/VitaeCare,followdrabbit/VitaeCare,2025-08-17T16:39:28Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3445,Wave Canvas Magic,wave-canvas-magic.lovable.app,https://github.com/j1hed/wave-canvas-magic,j1hed/wave-canvas-magic,2025-08-15T16:49:17Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3362,Weather App 197518,weather-app - Built with Lovable,https://github.com/Danrozen87/weather-app-197518,Danrozen87/weather-app-197518,2025-07-27T12:26:37Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3356,Weather App 620270,weather-app - Built with Lovable,https://github.com/Danrozen87/weather-app-620270,Danrozen87/weather-app-620270,2025-07-27T13:07:00Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3360,Weather App 917885,weather-app - Built with Lovable,https://github.com/Danrozen87/weather-app-917885,Danrozen87/weather-app-917885,2025-07-27T12:38:38Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3317,Weather App 971103,weather-app - Built with Lovable,https://github.com/Danrozen87/weather-app-971103,Danrozen87/weather-app-971103,2025-07-27T22:39:31Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3374,Weather App 974959,weather-app - Built with Lovable,https://github.com/Danrozen87/weather-app-974959,Danrozen87/weather-app-974959,2025-07-27T09:02:55Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
3298,Zhylinski.Pl Cv Lovable,"My Interactive CV – zhylinski.pl An AI-enhanced personal website and CV built with Lovable AI. Clean, responsive, and designed to highlight my experience, skills, and projects in a conversational and user-friendly way.",https://github.com/yahorgur/zhylinski.pl-cv-lovable,yahorgur/zhylinski.pl-cv-lovable,2025-08-01T08:20:53Z,2025-09-18 17:51:35,2025-09-18 17:51:35,True,False,github_search,Lovable,https://lovable.dev,Prompt-to-app web application generator from lovable.dev
